text,dict_syn
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 -,"['Harvey', 'William_Harvey']"
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 -,['Armageddon']
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its,"['significance', 'import', 'implication', 'meaning', 'signification']"
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its Significance 02:29:10 - Cultural,"['penetration', 'insight', 'perceptiveness', 'perceptivity', 'brainstorm', 'brainwave', 'sixth_sense']"
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its Significance 02:29:10 - Cultural Insights from Native Americans 02:33:11 - Creating Heaven on,"['world', 'ground', 'land']"
"Joes not a ""ea""","['comedian', 'comic']"
"Joes not a ""ea"" comedian so Kat wasnt","['buying', 'purchasing']"
THIS! Like Mad Skillz and his yearly “<mask> up.”,"['strike', 'hip-hop', 'whack', 'knock', 'belt']"
<mask> go!!!! I had been waiting on this one,"['net_ball', 'LET', 'let', 'Army_of_the_Pure', 'Lashkar-e-Taiba']"
Lets go!!!! I had been waiting on this,"['single', 'unity', '1', 'ace']"
Enjoyed the,"['coverage', 'insurance_coverage', 'reporting', 'reportage']"
Enjoyed the coverage of some of the slower,"['stratum', 'family', 'category', 'grade']"
Enjoyed the coverage of some of the slower class,"['auto', 'railway_car', 'car']"
Enjoyed the coverage of some of the slower class cars. Not just the Beyond my,"['wallet', 'billfold', 'notecase', 'pocketbook']"
Enjoyed the coverage of some of the slower class cars. Not just the Beyond my wallet,"['course', 'class', 'grade', 'course_of_study']"
200,"['push_button', 'energy', 'thrust', 'push', 'get-up-and-go']"
i hate how theo conducts this podcast like an,"['interview', 'consultation', 'audience']"
i hate how theo conducts this podcast like an interview and goes from,"['interrogative', 'interrogation', 'inquiry', 'motion', 'head', 'doubtfulness']"
i hate how theo conducts this podcast like an interview and goes from,"['interrogative_sentence', 'interrogation', 'motion', 'inquiry', 'head', 'query', 'interrogative', 'enquiry', 'dubiousness']"
i hate how theo conducts this podcast like an interview and goes from question to question instead of a having a,['conversation']
Oh Rachael its your,"['routine', 'crook', 'go', 'good_turn', 'bout', 'turning']"
Oh Rachael its your turn to take the,"['limelight', 'spotlight', 'glare', 'public_eye', 'spot']"
Burnt,['out']
Burnt outs are the best,"['character', 'portion']"
Burnt outs are the best part at,"['bridle', 'halt', 'chip']"
Burnt outs are the best part at check,"['head', 'spot', 'power_point']"
This looks very impressive. Especialy the,['fact']
This looks very impressive. Especialy the fact that we get to see Chaos,"['space', 'infinite', 'outer_space', 'blank', 'distance', 'blank_space', 'place', 'quad']"
This looks very impressive. Especialy the fact that we get to see Chaos space,"['Marines', 'Marine', 'devil_dog', 'leatherneck', 'shipboard_soldier', 'marine']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known,['chapter']
This looks very impressive. Especialy the fact that we get to see Chaos,"['space', 'infinite', 'outer_space', 'blank', 'distance', 'blank_space', 'place', 'quad']"
This looks very impressive. Especialy the fact that we get to see Chaos space,"['shipboard_soldier', 'Marines', 'leatherneck']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the,"['emperor', 'emperor_moth', 'Saturnia_pavonia', 'emperor_butterfly']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either,"['path', 'elbow_room', 'agency', 'way', 'style', 'room']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the,"['fit', 'panorama', 'vista', 'scenery', 'scene', 'prospect']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the scene with the tyranids just running at those impressive,"['speeding', 'stop_number', 'speed', 'amphetamine']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the scene with the tyranids just running at those impressive speeds really does sell the,"['panic', 'terror', 'affright', 'scourge', 'threat', 'brat', 'little_terror', 'holy_terror']"
2 of my favourite,"['citizenry', 'mass', 'masses']"
bro said he hopped right out of the,"['backside', 'hindquarters', 'bottom']"
It’s still mental how insane this looks,"['artwork', 'art', 'graphics', 'nontextual_matter', 'graphic', 'computer_graphic']"
Lumber,"['knave', 'Jack-tar', 'jackass', 'diddlyshit', 'seafarer']"
Lumber jack,"['William_James', 'Saint_James', 'James_I']"
Lumber jack james is on the chopping,"['block', 'stoppage', 'occlusion', 'blocking', 'cube']"
To me it sounds like he wanted to keep his,"['bachelor', 'unmarried_man', 'knight_bachelor', 'bachelor-at-arms']"
To me it sounds like he wanted to keep his bachelor,"['launching_pad', 'stamp_pad', 'tablet', 'pad_of_paper', 'launchpad', 'inkpad', 'launch_pad']"
To me it sounds like he wanted to keep his bachelor pad. Not wanting to ever fully commit. He’s a,"['coward', 'Coward', 'Noel_Coward', 'Sir_Noel_Pierce_Coward']"
I always knew that in the darkest,"['hour', 'hr', '60_minutes', 'time_of_day', 'minute']"
I always knew that in the darkest hour the Emperor would send his,"['angel', 'saint', 'holy_man', 'holy_person', 'backer', 'Angel', 'Angel_Falls']"
Katt please we can’t take anymore,"['accuracy', 'true_statement', 'Sojourner_Truth', 'trueness', 'Truth']"
The Kat & the Rat in the same,"['room', 'way', 'elbow_room']"
this is a great,"['instalment', 'sequence', 'episode']"
this is a great episode of between 2,"['thenar', 'medal']"
Broooooo we got the yelly irish,"['bozo', 'guy_wire', 'cat', 'guy', 'guy_rope', 'Guy']"
<mask> one Katt Williams movie…..dr. Do little 3,"['public_figure', 'name', 'epithet', 'gens']"
Name one Katt Williams movie…..<mask> Do little 3,"['Dr.', 'physician']"
Mr. William’s,"['drip', 'trickle', 'dribble', 'dripping', 'drip_mold', 'drip_mould']"
Mr. William’s drip is kinda frosty the,['leather']
Mr. William’s drip is kinda frosty the leather,['tassel']
Mr. William’s drip is kinda frosty the leather tassel,"['cap', 'crownwork', 'jacket']"
Mr. William’s drip is kinda frosty the leather t<mask>el jacket a bright ass yellow hat some thick chains and a random green shirt,"['tush', 'butt', 'shag', 'posterior']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass,"['yellow', 'yellowness']"
