text,context_syn
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its,"['\nImportance', 'Meaning', 'Significance', 'Value', 'Importance']"
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its Significance 02:29:10 - Cultural,"['\nunderstanding', 'perception', 'knowledge', 'awareness']"
00:00:00 - Introduction to Kat Williams 00:04:30 - Beliefs About Heaven 00:09:14 - Time and Lifes Adventures 00:17:34 - Overview of the New Tour 00:22:52 - Injury and Recovery Stories 00:29:53 - Childhood Swimming Memories 00:36:04 - Impact of Natural Disasters 00:40:04 - Cultural Perspectives on Ethnicity 00:46:10 - Navigating Nervousness and Risk 00:50:30 - Life as an Experience Not a Sentence 00:57:20 - New Ventures: Military Base Purchase 01:01:53 - Projects in the Works 01:07:33 - Navigating Relationships and Marriage 01:12:50 - The Unique Qualities of Black Women 01:17:38 - The Role of Rituals in Entertainment 01:21:48 - Lessons from Childhood Reading 01:27:51 - Hollywoods Dark Forces Explained 01:35:15 - Musics Role in Comedy 01:40:18 - Meeting Shaquille ONeal 01:46:03 - Princes Love for Jam Sessions 01:51:46 - Navigating Success and Love 01:56:35 - Cloning and Its Implications 02:01:26 - Harvey Weinsteins Power Dynamics 02:06:20 - Bill Cosbys Legacy and Controversy 02:18:41 - The Importance of Communication in Relationships 02:23:02 - Armageddon and Its Significance 02:29:10 - Cultural Insights from Native Americans 02:33:11 - Creating Heaven on,"['\nplanet', 'world']"
"Joes not a ""ea""","['\nentertainer', 'performer']"
"Joes not a ""ea"" comedian so Kat wasnt",['believing']
Should’ve had Katt sign the,"['\nmusical', 'toy', 'tool']"
THIS! Like Mad Skillz and his yearly “<mask> up.”,"['\nMusic', 'performance', 'art']"
<mask> go!!!! I had been waiting on this one,"['permission_to_do_something', ""\nLet's""]"
Lets go!!!! I had been waiting on this,['\nthing']
Enjoyed the,"['\nreview', 'report', 'description']"
Enjoyed the coverage of some of the slower,"['\ncategory', 'type', 'group']"
Enjoyed the coverage of some of the slower class,"['\nvehicles', 'automobiles']"
Enjoyed the coverage of some of the slower class cars. Not just the Beyond my,['\npurses']
Enjoyed the coverage of some of the slower class cars. Not just the Beyond my wallet,"['\ncategories', 'groups', 'types']"
200,"['\nexercise', 'activity']"
i hate how theo conducts this podcast like an,"['\ntalk', 'discussion', 'conversation']"
i hate how theo conducts this podcast like an interview and goes from,"['\nformat', 'style', 'approach', 'method']"
i hate how theo conducts this podcast like an interview and goes from,"['\ncriticism', 'complaint', 'critique']"
i hate how theo conducts this podcast like an interview and goes from question to question instead of a having a,"['\ntalk', 'discussion', 'dialogue', 'exchange', 'interaction']"
Oh Rachael its your,"['\nopportunity', 'chance', 'moment']"
Oh Rachael its your turn to take the,"['focus', 'highlight']"
Burnt,['\ntires']
Burnt outs are the best,['\ntires']
Burnt outs are the best part at,"['\ncontrol points', 'stops']"
Burnt outs are the best part at check,"['\nstops', 'locations']"
This looks very impressive. Especialy the,"['\ntruth', 'reality', 'information']"
This looks very impressive. Especialy the fact that we get to see Chaos,"['\nuniverse', 'environment', 'region']"
This looks very impressive. Especialy the fact that we get to see Chaos space,"['Warriors', 'soldiers', 'troops']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known,"['\nunits', 'regiments', 'legions']"
This looks very impressive. Especialy the fact that we get to see Chaos,"['\narea', 'region', 'universe']"
This looks very impressive. Especialy the fact that we get to see Chaos space,"['Warriors', 'soldiers']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the,"['\nmonarch', 'ruler', 'leader']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either,"['\nroute', 'path', 'method']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the,"['\nevent', 'setting']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the scene with the tyranids just running at those impressive,"['\nspeeds', 'velocities', 'velocities']"
This looks very impressive. Especialy the fact that we get to see Chaos space marines and other less known chapters of space marines (not sure if it is but i think i see Scythes of the emperor). Either way it all looks glorious. Plus the scene with the tyranids just running at those impressive speeds really does sell the,"['\nfear', 'dread', 'horror']"
2 of my favourite,['\nhumans']
bro said he hopped right out of the,"['\nfurniture', 'chair']"
It’s still mental how insane this looks,"['\nvisuals', 'images', 'pictures']"
@luxmunk i feel like theo was on his best,"['\nconduct', 'demeanor']"
@luxmunk i feel like theo was on his best behavior this,"['\nconversation', 'discussion', 'talk']"
@luxmunk i feel like theo was on his best behavior this interview because he knows,['\nperson']
Lumber,"['\nworker', 'man']"
Lumber jack james is on the chopping,"['\nlist', 'object']"
To me it sounds like he wanted to keep his,"['\nman', 'person', 'male']"
To me it sounds like he wanted to keep his bachelor,"['\napartment', 'home']"
To me it sounds like he wanted to keep his bachelor pad. Not wanting to ever fully commit. He’s a,"['\nfearful', 'pusillanimous', 'craven', 'timorous']"
I always knew that in the darkest,"['\nmoment', 'period', 'time']"
I always knew that in the darkest hour the Emperor would send his,"['\nmessengers', 'spirits', 'divine beings']"
<mask> in the building looking fresh to death and playing into theos idea of him,"['\nPeople', 'Individuals']"
Pimps in the,"['\nstructure', 'edifice']"
Pimps in the building looking fresh to,"['\ncoolness', 'excellence', 'perfection']"
Pimps in the building looking fresh to death and playing into theos,"['\nconcept', 'notion', 'notion']"
A haven’t watched this yet but if this,['\namazing']
A haven’t watched this yet but if this isn’t amazing am throwing myself out a,"['\nopening', 'aperture', 'hole', 'gap']"
A haven’t watched this yet but if this isn’t amazing am throwing myself out a window,"['Movie', 'Film', '\nCritic']"
A haven’t watched this yet but if this isn’t amazing am throwing myself out a window la Cedric,"['\nmanner', 'way', 'method']"
Katt please we can’t take anymore,"['\nfacts', 'statements']"
The Kat & the Rat in the same,"['\nspace', 'area', 'compartment']"
this is a great,"['\nepisode', 'installment', 'occurrence', 'event']"
this is a great episode of between 2,['\ntrees']
Broooooo we got the yelly irish,"['\nman', 'male', 'person']"
Katt is so calm. Its actually so refreshing but also uncomfortable that he doesnt fluctuate his,"['\nvitality', 'vitality']"
Katt is so calm. Its actually so refreshing but also uncomfortable that he doesnt fluctuate his energy. Inspirational.,"['\nAspirations', 'Objectives']"
<mask> one Katt Williams movie…..dr. Do little 3,"['\nFilm', 'Movie']"
Name one Katt Williams movie…..<mask> Do little 3,['\ndoctor']
Theo said Im a,"['\ncountry', 'territory', 'ground']"
Theo said Im a land,"['\nanimal', 'pet']"
Mr. William’s,"['style', 'fashion']"
Mr. William’s drip is kinda frosty the,['garment']
Mr. William’s drip is kinda frosty the leather,['\njewelry']
Mr. William’s drip is kinda frosty the leather tassel,"['\nclothing', 'garment', 'outerwear']"
Mr. William’s drip is kinda frosty the leather t<mask>el jacket a bright ass yellow hat some thick chains and a random green shirt,"['\ncolor', 'garment', 'article of clothing']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass,"['\ncolor', 'hue']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass yellow,"['\naccessory', 'headgear']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass yellow hat some,"['heavy', '\nchains']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass yellow hat some thick,"['\naccessory', 'jewelry']"
Mr. William’s drip is kinda frosty the leather tassel jacket a bright ass yellow hat some thick chains and a random green,['clothing']
This is Absolutely Awesome! And the,"['\ntruth', 'reality', 'statement']"
This is Absolutely Awesome! And the fact that Katt is running with the Nutcracker,"['\npun', 'humor', 'joke', 'comedy']"
This is Absolutely Awesome! And the fact that Katt is running with the Nutcracker joke is freakin,"['\nexcellent', 'wonderful', 'fantastic']"
True! We are so back fck yeah ty warhammer for hiring the astartes guy its a bright,"['\ntime', 'prospect']"
True! We are so back fck yeah ty warhammer for hiring the astartes guy its a bright future for the warhammer,"['\ncosmos', 'space', 'reality']"
@ggallenfdg that,"['Kat', 'Williams', 'comedian']"
@ggallenfdg that part always makes me laugh as well as when he says “that’s a black Kat Williams” like the original,"['comedian', 'person']"
“You can burn down a whole,"['\nsettlement', 'community', 'municipality']"
I’m,['joyful']
Thank you brother for this,"['\nnote', 'remark', 'observation']"
Thank you for the great,"['\nmaterial', 'information', 'substance']"
